codigo_ibge,nome_municipio
2000,Assis Chateaubriand
2109,Astorga
2208,Atalaia
2307,Balsa Nova
2406,Bandeirantes
2505,Barbosa Ferraz
2703,Barra do Jacaré
2604,Barracão
2752,Bela Vista da Caroba
2802,Bela Vista do Paraíso
2901,Bituruna
3008,Boa Esperança
3024,Boa Esperança do Iguaçu
3040,Boa Ventura de São Roque
3057,Boa Vista da Aparecida
3107,Bocaiúva do Sul
3156,Bom Jesus do Sul
3206,Bom Sucesso
3222,Bom Sucesso do Sul
3305,Borrazópolis
3354,Braganey
3370,Brasilândia do Sul
3404,Cafeara
3453,Cafelândia
3479,Cafezal do Sul
3503,Califórnia
3602,Cambará
3701,Cambé
3800,Cambira
3909,Campina da Lagoa
3958,Campina do Simão
4006,Campina Grande do Sul
4055,Campo Bonito
4105,Campo do Tenente
4204,Campo Largo
4253,Campo Magro
4303,Campo Mourão
4402,Cândido de Abreu
4428,Candói
4451,Cantagalo
4501,Capanema
4600,Capitão Leônidas Marques
4659,Carambeí
4709,Carlópolis
4808,Cascavel
4907,Castro
5003,Catanduvas
5102,Centenário do Sul
5201,Cerro Azul
5300,Céu Azul
5409,Chopinzinho
5508,Cianorte
5607,Cidade Gaúcha
5706,Clevelândia
5805,Colombo
5904,Colorado
6001,Congonhinhas
6100,Conselheiro Mairinck
6209,Contenda
6308,Corbélia
6407,Cornélio Procópio
6456,Coronel Domingos Soares
6506,Coronel Vivida
6555,Corumbataí do Sul
6803,Cruz Machado
6571,Cruzeiro do Iguaçu
6605,Cruzeiro do Oeste
6704,Cruzeiro do Sul
6852,Cruzmaltina
6902,Curitiba
7009,Curiúva
7108,Diamante do Norte
7124,Diamante do Sul
7157,Diamante D'Oeste
7207,Dois Vizinhos
7256,Douradina
7306,Doutor Camargo
28633,Doutor Ulysses
7405,Enéas Marques
7504,Engenheiro Beltrão
7538,Entre Rios do Oeste
7520,Esperança Nova
7546,Espigão Alto do Iguaçu
7553,Farol
7603,Faxinal
7652,Fazenda Rio Grande
7702,Fênix
7736,Fernandes Pinheiro
7751,Figueira
7850,Flor da Serra do Sul
7801,Floraí
7900,Floresta
8007,Florestópolis
8106,Flórida
8205,Formosa do Oeste
8304,Foz do Iguaçu
8452,Foz do Jordão
8320,Francisco Alves
8403,Francisco Beltrão
8502,General Carneiro
8551,Godoy Moreira
8601,Goioerê
8650,Goioxim
8700,Grandes Rios
8809,Guaíra
8908,Guairaçá
8957,Guamiranga
9005,Guapirama
9104,Guaporema
9203,Guaraci
9302,Guaraniaçu
9401,Guarapuava
9500,Guaraqueçaba
9609,Guaratuba
9658,Honório Serpa
9708,Ibaiti
9757,Ibema
9807,Ibiporã
9906,Icaraíma
10003,Iguaraçu
10052,Iguatu
10078,Imbaú
10102,Imbituva
10201,Inácio Martins
10300,Inajá
10409,Indianópolis
10508,Ipiranga
10607,Iporã
10656,Iracema do Oeste
10706,Irati
10805,Iretama
10904,Itaguajé
10953,Itaipulândia
11001,Itambaracá
11100,Itambé
11209,Itapejara d'Oeste
11258,Itaperuçu
11308,Itaúna do Sul
11407,Ivaí
11506,Ivaiporã
11555,Ivaté
11605,Ivatuba
11704,Jaboti
11803,Jacarezinho
11902,Jaguapitã
12009,Jaguariaíva
12108,Jandaia do Sul
12207,Janiópolis
12306,Japira
12405,Japurá
12504,Jardim Alegre
12603,Jardim Olinda
12702,Jataizinho
12751,Jesuítas
12801,Joaquim Távora
12900,Jundiaí do Sul
12959,Juranda
13007,Jussara
13106,Kaloré
13205,Lapa
13254,Laranjal
13304,Laranjeiras do Sul
13403,Leópolis
13429,Lidianópolis
13452,Lindoeste
13502,Loanda
13601,Lobato
13700,Londrina
13734,Luiziana
13759,Lunardelli
13809,Lupionópolis
13908,Mallet
14005,Mamborê
14104,Mandaguaçu
14203,Mandaguari
14302,Mandirituba
14351,Manfrinópolis
14401,Mangueirinha
14500,Manoel Ribas
14609,Marechal Cândido Rondon
14708,Maria Helena
14807,Marialva
14906,Marilândia do Sul
15002,Marilena
15101,Mariluz
15200,Maringá
15309,Mariópolis
15358,Maripá
15408,Marmeleiro
15457,Marquinho
15507,Marumbi
15606,Matelândia
15705,Matinhos
15739,Mato Rico
15754,Mauá da Serra
15804,Medianeira
15853,Mercedes
15903,Mirador
16000,Miraselva
16059,Missal
16109,Moreira Sales
16208,Morretes
16307,Munhoz de Melo
16406,Nossa Senhora das Graças
16505,Nova Aliança do Ivaí
16604,Nova América da Colina
16703,Nova Aurora
16802,Nova Cantu
16901,Nova Esperança
16950,Nova Esperança do Sudoeste
17008,Nova Fátima
17057,Nova Laranjeiras
17107,Nova Londrina
17206,Nova Olímpia
17255,Nova Prata do Iguaçu
17214,Nova Santa Bárbara
17222,Nova Santa Rosa
17271,Nova Tebas
17297,Novo Itacolomi
17305,Ortigueira
17404,Ourizona
17453,Ouro Verde do Oeste
17503,Paiçandu
17602,Palmas
17701,Palmeira
17800,Palmital
17909,Palotina
18006,Paraíso do Norte
18105,Paranacity
18204,Paranaguá
18303,Paranapoema
18402,Paranavaí
18451,Pato Bragado
18501,Pato Branco
18600,Paula Freitas
18709,Paulo Frontin
18808,Peabiru
18857,Perobal
18907,Pérola
19004,Pérola d'Oeste
19103,Piên
19152,Pinhais
19251,Pinhal de São Bento
19202,Pinhalão
19301,Pinhão
19400,Piraí do Sul
19509,Piraquara
19608,Pitanga
19657,Pitangueiras
19707,Planaltina do Paraná
19806,Planalto
19905,Ponta Grossa
19954,Pontal do Paraná
20002,Porecatu
20101,Porto Amazonas
20150,Porto Barreiro
20200,Porto Rico
20309,Porto Vitória
20333,Prado Ferreira
20358,Pranchita
20408,Presidente Castelo Branco
20507,Primeiro de Maio
20606,Prudentópolis
20655,Quarto Centenário
20705,Quatiguá
20804,Quatro Barras
20853,Quatro Pontes
20903,Quedas do Iguaçu
21000,Querência do Norte
21109,Quinta do Sol
21208,Quitandinha
21257,Ramilândia
21307,Rancho Alegre
21356,Rancho Alegre D'Oeste
21406,Realeza
21505,Rebouças
21604,Renascença
21703,Reserva
21752,Reserva do Iguaçu
21802,Ribeirão Claro
21901,Ribeirão do Pinhal
22008,Rio Azul
22107,Rio Bom
22156,Rio Bonito do Iguaçu
22172,Rio Branco do Ivaí
22206,Rio Branco do Sul
22305,Rio Negro
22404,Rolândia
22503,Roncador
22602,Rondon
22651,Rosário do Ivaí
22701,Sabáudia
22800,Salgado Filho
22909,Salto do Itararé
23006,Salto do Lontra
23105,Santa Amélia
23204,Santa Cecília do Pavão
23303,Santa Cruz de Monte Castelo
23402,Santa Fé
23501,Santa Helena
23600,Santa Inês
23709,Santa Isabel do Ivaí
23808,Santa Izabel do Oeste
23824,Santa Lúcia
23857,Santa Maria do Oeste
23907,Santa Mariana
23956,Santa Mônica
24020,Santa Tereza do Oeste
24053,Santa Terezinha de Itaipu
24004,Santana do Itararé
24103,Santo Antônio da Platina
24202,Santo Antônio do Caiuá
24301,Santo Antônio do Paraíso
24400,Santo Antônio do Sudoeste
24509,Santo Inácio
24608,São Carlos do Ivaí
24707,São Jerônimo da Serra
24806,São João
24905,São João do Caiuá
25001,São João do Ivaí
25100,São João do Triunfo
25308,São Jorge do Ivaí
25357,São Jorge do Patrocínio
25209,São Jorge d'Oeste
25407,São José da Boa Vista
25456,São José das Palmeiras
25506,São José dos Pinhais
25555,São Manoel do Paraná
25605,São Mateus do Sul
25704,São Miguel do Iguaçu
25753,São Pedro do Iguaçu
25803,São Pedro do Ivaí
25902,São Pedro do Paraná
26009,São Sebastião da Amoreira
26108,São Tomé
26207,Sapopema
26256,Sarandi
26272,Saudade do Iguaçu
26306,Sengés
26355,Serranópolis do Iguaçu
26405,Sertaneja
26504,Sertanópolis
26603,Siqueira Campos
26652,Sulina
26678,Tamarana
26702,Tamboara
26801,Tapejara
26900,Tapira
27007,Teixeira Soares
27106,Telêmaco Borba
27205,Terra Boa
27304,Terra Rica
27403,Terra Roxa
27502,Tibagi
27601,Tijucas do Sul
27700,Toledo
27809,Tomazina
27858,Três Barras do Paraná
27882,Tunas do Paraná
27908,Tuneiras do Oeste
27957,Tupãssi
27965,Turvo
28005,Ubiratã
28104,Umuarama
28203,União da Vitória
28302,Uniflor
28401,Uraí
28534,Ventania
28559,Vera Cruz do Oeste
28609,Verê
28658,Virmond
28708,Vitorino
28500,Wenceslau Braz
28807,Xambrê
51,Abdon Batista
101,Abelardo Luz
200,Agrolândia
309,Agronômica
408,Água Doce
507,Águas de Chapecó
556,Águas Frias
606,Águas Mornas
705,Alfredo Wagner
754,Alto Bela Vista
804,Anchieta
903,Angelina
1000,Anita Garibaldi
1109,Anitápolis
1208,Antônio Carlos
1257,Apiúna
1273,Arabutã
1307,Araquari
1406,Araranguá
1505,Armazém
1604,Arroio Trinta
1653,Arvoredo
1703,Ascurra
1802,Atalanta
1901,Aurora
1950,Balneário Arroio do Silva
2057,Balneário Barra do Sul
2008,Balneário Camboriú
2073,Balneário Gaivota
12809,Balneário Piçarras
20000,Balneário Rincão
2081,Bandeirante
2099,Barra Bonita
2107,Barra Velha
2131,Bela Vista do Toldo
2156,Belmonte
2206,Benedito Novo
2305,Biguaçu
2404,Blumenau
2438,Bocaina do Sul
2503,Bom Jardim da Serra
2537,Bom Jesus
2578,Bom Jesus do Oeste
2602,Bom Retiro
2453,Bombinhas
2701,Botuverá
2800,Braço do Norte
2859,Braço do Trombudo
2875,Brunópolis
2909,Brusque
3006,Caçador
3105,Caibi
3154,Calmon
3204,Camboriú
3303,Campo Alegre
3402,Campo Belo do Sul
3501,Campo Erê
3600,Campos Novos
3709,Canelinha
3808,Canoinhas
3253,Capão Alto
3907,Capinzal
3956,Capivari de Baixo
4004,Catanduvas
4103,Caxambu do Sul
4152,Celso Ramos
4178,Cerro Negro
4194,Chapadão do Lageado
4202,Chapecó
4251,Cocal do Sul
4301,Concórdia
4350,Cordilheira Alta
4400,Coronel Freitas
4459,Coronel Martins
4558,Correia Pinto
4509,Corupá
4608,Criciúma
4707,Cunha Porã
4756,Cunhataí
4806,Curitibanos
4905,Descanso
5001,Dionísio Cerqueira
5100,Dona Emma
5159,Doutor Pedrinho
5175,Entre Rios
5191,Ermo
5209,Erval Velho
5308,Faxinal dos Guedes
5357,Flor do Sertão
5407,Florianópolis
5431,Formosa do Sul
5456,Forquilhinha
5506,Fraiburgo
5555,Frei Rogério
5605,Galvão
5704,Garopaba
5803,Garuva
5902,Gaspar
6009,Governador Celso Ramos
6108,Grão-Pará
6207,Gravatal
6306,Guabiruba
6405,Guaraciaba
6504,Guaramirim
6603,Guarujá do Sul
6652,Guatambú
6702,Herval d'Oeste
6751,Ibiam
6801,Ibicaré
6900,Ibirama
7007,Içara
7106,Ilhota
7205,Imaruí
7304,Imbituba
7403,Imbuia
7502,Indaial
7577,Iomerê
7601,Ipira
7650,Iporã do Oeste
7684,Ipuaçu
7700,Ipumirim
7759,Iraceminha
7809,Irani
7858,Irati
7908,Irineópolis
8005,Itá
8104,Itaiópolis
8203,Itajaí
8302,Itapema
8401,Itapiranga
8450,Itapoá
8500,Ituporanga
8609,Jaborá
8708,Jacinto Machado
8807,Jaguaruna
8906,Jaraguá do Sul
8955,Jardinópolis
9003,Joaçaba
9102,Joinville
9151,José Boiteux
9177,Jupiá
9201,Lacerdópolis
9300,Lages
9409,Laguna
9458,Lajeado Grande
9508,Laurentino
9607,Lauro Müller
9706,Lebon Régis
9805,Leoberto Leal
9854,Lindóia do Sul
9904,Lontras
10001,Luiz Alves
10035,Luzerna
10050,Macieira
10100,Mafra
10209,Major Gercino
10308,Major Vieira
10407,Maracajá
10506,Maravilha
10555,Marema
10605,Massaranduba
10704,Matos Costa
10803,Meleiro
10852,Mirim Doce
10902,Modelo
11009,Mondaí
11058,Monte Carlo
11108,Monte Castelo
11207,Morro da Fumaça
11256,Morro Grande
11306,Navegantes
11405,Nova Erechim
11454,Nova Itaberaba
11504,Nova Trento
11603,Nova Veneza
11652,Novo Horizonte
11702,Orleans
11751,Otacílio Costa
11801,Ouro
11850,Ouro Verde
11876,Paial
11892,Painel
11900,Palhoça
12007,Palma Sola
12056,Palmeira
12106,Palmitos
12205,Papanduva
12239,Paraíso
12254,Passo de Torres
12270,Passos Maia
12304,Paulo Lopes
12403,Pedras Grandes
12502,Penha
12601,Peritiba
12650,Pescaria Brava
12700,Petrolândia
12908,Pinhalzinho
13005,Pinheiro Preto
13104,Piratuba
13153,Planalto Alegre
13203,Pomerode
13302,Ponte Alta
13351,Ponte Alta do Norte
13401,Ponte Serrada
13500,Porto Belo
13609,Porto União
13708,Pouso Redondo
13807,Praia Grande
13906,Presidente Castello Branco
14003,Presidente Getúlio
14102,Presidente Nereu
14151,Princesa
14201,Quilombo
14300,Rancho Queimado
14409,Rio das Antas
14508,Rio do Campo
14607,Rio do Oeste
14805,Rio do Sul
14706,Rio dos Cedros
14904,Rio Fortuna
15000,Rio Negrinho
15059,Rio Rufino
15075,Riqueza
15109,Rodeio
15208,Romelândia
15307,Salete
15356,Saltinho
15406,Salto Veloso
15455,Sangão
15505,Santa Cecília
15554,Santa Helena
15604,Santa Rosa de Lima
15653,Santa Rosa do Sul
15679,Santa Terezinha
15687,Santa Terezinha do Progresso
15695,Santiago do Sul
15703,Santo Amaro da Imperatriz
15802,São Bento do Sul
15752,São Bernardino
15901,São Bonifácio
16008,São Carlos
16057,São Cristóvão do Sul
16107,São Domingos
16206,São Francisco do Sul
16305,São João Batista
16354,São João do Itaperiú
16255,São João do Oeste
16404,São João do Sul
16503,São Joaquim
16602,São José
16701,São José do Cedro
16800,São José do Cerrito
16909,São Lourenço do Oeste
17006,São Ludgero
17105,São Martinho
17154,São Miguel da Boa Vista
17204,São Miguel do Oeste
17253,São Pedro de Alcântara
17303,Saudades
17402,Schroeder
17501,Seara
17550,Serra Alta
17600,Siderópolis
17709,Sombrio
17758,Sul Brasil
17808,Taió
17907,Tangará
17956,Tigrinhos
18004,Tijucas
18103,Timbé do Sul
18202,Timbó
18251,Timbó Grande
18301,Três Barras
18350,Treviso
18400,Treze de Maio
18509,Treze Tílias
18608,Trombudo Central
18707,Tubarão
18756,Tunápolis
18806,Turvo
18855,União do Oeste
18905,Urubici
18954,Urupema
19002,Urussanga
19101,Vargeão
19150,Vargem
19176,Vargem Bonita
19200,Vidal Ramos
19309,Videira
19358,Vitor Meireles
19408,Witmarsum
19507,Xanxerê
19606,Xavantina
19705,Xaxim
19853,Zortéa
34,Aceguá
59,Água Santa
109,Agudo
208,Ajuricaba
307,Alecrim
406,Alegrete
455,Alegria
471,Almirante Tamandaré do Sul
505,Alpestre
554,Alto Alegre
570,Alto Feliz
604,Alvorada
638,Amaral Ferrador
646,Ametista do Sul
661,André da Rocha
703,Anta Gorda
802,Antônio Prado
851,Arambaré
877,Araricá
901,Aratiba
1008,Arroio do Meio
1073,Arroio do Padre
1057,Arroio do Sal
1206,Arroio do Tigre
1107,Arroio dos Ratos
1305,Arroio Grande
1404,Arvorezinha
1503,Augusto Pestana
1552,Áurea
1602,Bagé
1636,Balneário Pinhal
1651,Barão
1701,Barão de Cotegipe
1750,Barão do Triunfo
1859,Barra do Guarita
1875,Barra do Quaraí
1909,Barra do Ribeiro
1925,Barra do Rio Azul
1958,Barra Funda
1800,Barracão
2006,Barros Cassal
2055,Benjamin Constant do Sul
2105,Bento Gonçalves
2154,Boa Vista das Missões
2204,Boa Vista do Buricá
2220,Boa Vista do Cadeado
2238,Boa Vista do Incra
2253,Boa Vista do Sul
2303,Bom Jesus
2352,Bom Princípio
2378,Bom Progresso
2402,Bom Retiro do Sul
2451,Boqueirão do Leão
2501,Bossoroca
2584,Bozano
2600,Braga
2659,Brochier
2709,Butiá
2808,Caçapava do Sul
2907,Cacequi
3004,Cachoeira do Sul
3103,Cachoeirinha
3202,Cacique Doble
3301,Caibaté
3400,Caiçara
3509,Camaquã
3558,Camargo
3608,Cambará do Sul
3673,Campestre da Serra
3707,Campina das Missões
3806,Campinas do Sul
3905,Campo Bom
4002,Campo Novo
4101,Campos Borges
4200,Candelária
4309,Cândido Godói
4358,Candiota
4408,Canela
4507,Canguçu
4606,Canoas
4614,Canudos do Vale
4622,Capão Bonito do Sul
4630,Capão da Canoa
4655,Capão do Cipó
4663,Capão do Leão
4689,Capela de Santana
4697,Capitão
4671,Capivari do Sul
4713,Caraá
4705,Carazinho
4804,Carlos Barbosa
4853,Carlos Gomes
4903,Casca
4952,Caseiros
5009,Catuípe
5108,Caxias do Sul
5116,Centenário
5124,Cerrito
5132,Cerro Branco
5157,Cerro Grande
5173,Cerro Grande do Sul
5207,Cerro Largo
5306,Chapada
5355,Charqueadas
5371,Charrua
5405,Chiapetta
5439,Chuí
5447,Chuvisca
5454,Cidreira
5504,Ciríaco
5587,Colinas
5603,Colorado
5702,Condor
5801,Constantina
5835,Coqueiro Baixo
5850,Coqueiros do Sul
5871,Coronel Barros
5900,Coronel Bicaco
5934,Coronel Pilar
5959,Cotiporã
5975,Coxilha
6007,Crissiumal
6056,Cristal
6072,Cristal do Sul
6106,Cruz Alta
6130,Cruzaltense
6205,Cruzeiro do Sul
6304,David Canabarro
6320,Derrubadas
6353,Dezesseis de Novembro
6379,Dilermando de Aguiar
6403,Dois Irmãos
6429,Dois Irmãos das Missões
6452,Dois Lajeados
6502,Dom Feliciano
6601,Dom Pedrito
6551,Dom Pedro de Alcântara
6700,Dona Francisca
6734,Doutor Maurício Cardoso
6759,Doutor Ricardo
6767,Eldorado do Sul
6809,Encantado
6908,Encruzilhada do Sul
6924,Engenho Velho
6957,Entre Rios do Sul
6932,Entre-Ijuís
6973,Erebango
7005,Erechim
7054,Ernestina
7203,Erval Grande
7302,Erval Seco
7401,Esmeralda
7450,Esperança do Sul
7500,Espumoso
7559,Estação
7609,Estância Velha
7708,Esteio
7807,Estrela
7815,Estrela Velha
7831,Eugênio de Castro
7864,Fagundes Varela
7906,Farroupilha
8003,Faxinal do Soturno
8052,Faxinalzinho
8078,Fazenda Vilanova
8102,Feliz
8201,Flores da Cunha
8250,Floriano Peixoto
8300,Fontoura Xavier
8409,Formigueiro
8433,Forquetinha
8458,Fortaleza dos Valos
8508,Frederico Westphalen
8607,Garibaldi
8656,Garruchos
8706,Gaurama
8805,General Câmara
8854,Gentil
8904,Getúlio Vargas
9001,Giruá
9050,Glorinha
9100,Gramado
9126,Gramado dos Loureiros
9159,Gramado Xavier
9209,Gravataí
9258,Guabiju
9308,Guaíba
9407,Guaporé
9506,Guarani das Missões
9555,Harmonia
7104,Herval
9571,Herveiras
9605,Horizontina
9654,Hulha Negra
9704,Humaitá
9753,Ibarama
9803,Ibiaçá
9902,Ibiraiaras
9951,Ibirapuitã
10009,Ibirubá
10108,Igrejinha
10207,Ijuí
10306,Ilópolis
10330,Imbé
10363,Imigrante
10405,Independência
10413,Inhacorá
10439,Ipê
10462,Ipiranga do Sul
10504,Iraí
10538,Itaara
10553,Itacurubi
10579,Itapuca
10603,Itaqui
10652,Itati
10702,Itatiba do Sul
10751,Ivorá
10801,Ivoti
10850,Jaboticaba
10876,Jacuizinho
10900,Jacutinga
11007,Jaguarão
11106,Jaguari
11122,Jaquirana
11130,Jari
11155,Jóia
11205,Júlio de Castilhos
11239,Lagoa Bonita do Sul
11270,Lagoa dos Três Cantos
11304,Lagoa Vermelha
11254,Lagoão
11403,Lajeado
11429,Lajeado do Bugre
11502,Lavras do Sul
11601,Liberato Salzano
11627,Lindolfo Collor
11643,Linha Nova
11718,Maçambará
11700,Machadinho
11734,Mampituba
11759,Manoel Viana
11775,Maquiné
11791,Maratá
11809,Marau
11908,Marcelino Ramos
11981,Mariana Pimentel
12005,Mariano Moro
12054,Marques de Souza
12104,Mata
12138,Mato Castelhano
12153,Mato Leitão
12179,Mato Queimado
12203,Maximiliano de Almeida
12252,Minas do Leão
12302,Miraguaí
12351,Montauri
12377,Monte Alegre dos Campos
12385,Monte Belo do Sul
12401,Montenegro
12427,Mormaço
12443,Morrinhos do Sul
12450,Morro Redondo
12476,Morro Reuter
12500,Mostardas
12609,Muçum
12617,Muitos Capões
12625,Muliterno
12658,Não-Me-Toque
12674,Nicolau Vergueiro
12708,Nonoai
12757,Nova Alvorada
12807,Nova Araçá
12906,Nova Bassano
12955,Nova Boa Vista
13003,Nova Bréscia
13011,Nova Candelária
13037,Nova Esperança do Sul
13060,Nova Hartz
13086,Nova Pádua
13102,Nova Palma
13201,Nova Petrópolis
13300,Nova Prata
13334,Nova Ramada
13359,Nova Roma do Sul
13375,Nova Santa Rita
13490,Novo Barreiro
13391,Novo Cabrais
13409,Novo Hamburgo
13425,Novo Machado
13441,Novo Tiradentes
13466,Novo Xingu
13508,Osório
13607,Paim Filho
13656,Palmares do Sul
13706,Palmeira das Missões
13805,Palmitinho
13904,Panambi
13953,Pantano Grande
14001,Paraí
14027,Paraíso do Sul
14035,Pareci Novo
14050,Parobé
14068,Passa Sete
14076,Passo do Sobrado
14100,Passo Fundo
14134,Paulo Bento
14159,Paverama
14175,Pedras Altas
14209,Pedro Osório
14308,Pejuçara
14407,Pelotas
14423,Picada Café
14456,Pinhal
14464,Pinhal da Serra
14472,Pinhal Grande
14498,Pinheirinho do Vale
14506,Pinheiro Machado
14548,Pinto Bandeira
14555,Pirapó
14605,Piratini
14704,Planalto
14753,Poço das Antas
14779,Pontão
14787,Ponte Preta
14803,Portão
14902,Porto Alegre
15008,Porto Lucena
15057,Porto Mauá
15073,Porto Vera Cruz
15107,Porto Xavier
15131,Pouso Novo
15149,Presidente Lucena
15156,Progresso
15172,Protásio Alves
15206,Putinga
15305,Quaraí
15313,Quatro Irmãos
15321,Quevedos
15354,Quinze de Novembro
15404,Redentora
15453,Relvado
15503,Restinga Sêca
15552,Rio dos Índios
15602,Rio Grande
15701,Rio Pardo
15750,Riozinho
15800,Roca Sales
15909,Rodeio Bonito
15958,Rolador
16006,Rolante
16105,Ronda Alta
16204,Rondinha
16303,Roque Gonzales
16402,Rosário do Sul
16428,Sagrada Família
16436,Saldanha Marinho
16451,Salto do Jacuí
16477,Salvador das Missões
16501,Salvador do Sul
16600,Sananduva
16709,Santa Bárbara do Sul
16733,Santa Cecília do Sul
16758,Santa Clara do Sul
16808,Santa Cruz do Sul
16972,Santa Margarida do Sul
16907,Santa Maria
16956,Santa Maria do Herval
17202,Santa Rosa
17251,Santa Tereza
17301,Santa Vitória do Palmar
17004,Santana da Boa Vista
17103,Sant'Ana do Livramento
17400,Santiago
17509,Santo Ângelo
17608,Santo Antônio da Patrulha
17707,Santo Antônio das Missões
17558,Santo Antônio do Palma
17756,Santo Antônio do Planalto
17806,Santo Augusto
17905,Santo Cristo
17954,Santo Expedito do Sul
18002,São Borja
18051,São Domingos do Sul
18101,São Francisco de Assis
18200,São Francisco de Paula
18309,São Gabriel
18408,São Jerônimo
18424,São João da Urtiga
18432,São João do Polêsine
18440,São Jorge
18457,São José das Missões
18465,São José do Herval
18481,São José do Hortêncio
18499,São José do Inhacorá
18507,São José do Norte
18606,São José do Ouro
18614,São José do Sul
18622,São José dos Ausentes
18705,São Leopoldo
18804,São Lourenço do Sul
18903,São Luiz Gonzaga
19000,São Marcos
19109,São Martinho
19125,São Martinho da Serra
19158,São Miguel das Missões
19208,São Nicolau
19307,São Paulo das Missões
19356,São Pedro da Serra
19364,São Pedro das Missões
19372,São Pedro do Butiá
19406,São Pedro do Sul
19505,São Sebastião do Caí
19604,São Sepé
19703,São Valentim
19711,São Valentim do Sul
19737,São Valério do Sul
19752,São Vendelino
19802,São Vicente do Sul
19901,Sapiranga
20008,Sapucaia do Sul
20107,Sarandi
20206,Seberi
20230,Sede Nova
20263,Segredo
20305,Selbach
20321,Senador Salgado Filho
20354,Sentinela do Sul
20404,Serafina Corrêa
20453,Sério
20503,Sertão
20552,Sertão Santana
20578,Sete de Setembro
20602,Severiano de Almeida
20651,Silveira Martins
20677,Sinimbu
20701,Sobradinho
20800,Soledade
20859,Tabaí
20909,Tapejara
21006,Tapera
21105,Tapes
21204,Taquara
21303,Taquari
21329,Taquaruçu do Sul
21352,Tavares
21402,Tenente Portela
21436,Terra de Areia
21451,Teutônia
21469,Tio Hugo
21477,Tiradentes do Sul
21493,Toropi
21501,Torres
21600,Tramandaí
21626,Travesseiro
21634,Três Arroios
21667,Três Cachoeiras
21709,Três Coroas
21808,Três de Maio
21832,Três Forquilhas
21857,Três Palmeiras
21907,Três Passos
21956,Trindade do Sul
22004,Triunfo
22103,Tucunduva
22152,Tunas
22186,Tupanci do Sul
22202,Tupanciretã
22251,Tupandi
22301,Tuparendi
22327,Turuçu
22343,Ubiretama
22350,União da Serra
22376,Unistalda
22400,Uruguaiana
22509,Vacaria
22533,Vale do Sol
22541,Vale Real
22525,Vale Verde
22558,Vanini
22608,Venâncio Aires
22707,Vera Cruz
22806,Veranópolis
22855,Vespasiano Corrêa
22905,Viadutos
23002,Viamão
23101,Vicente Dutra
23200,Victor Graeff
23309,Vila Flores
23358,Vila Lângaro
23408,Vila Maria
23457,Vila Nova do Sul
23507,Vista Alegre
23606,Vista Alegre do Prata
23705,Vista Gaúcha
23754,Vitória das Missões
23770,Westfália
23804,Xangri-lá
203,Água Clara
252,Alcinópolis
609,Amambai
708,Anastácio
807,Anaurilândia
856,Angélica
906,Antônio João
1003,Aparecida do Taboado
1102,Aquidauana
1243,Aral Moreira
1508,Bandeirantes
1904,Bataguassu
2001,Batayporã
2100,Bela Vista
2159,Bodoquena
2209,Bonito
2308,Brasilândia
2407,Caarapó
2605,Camapuã
2704,Campo Grande
2803,Caracol
2902,Cassilândia
2951,Chapadão do Sul
3108,Corguinho
3157,Coronel Sapucaia
3207,Corumbá
3256,Costa Rica
3306,Coxim
3454,Deodápolis
3488,Dois Irmãos do Buriti
3504,Douradina
3702,Dourados
3751,Eldorado
3801,Fátima do Sul
3900,Figueirão
4007,Glória de Dourados
4106,Guia Lopes da Laguna
4304,Iguatemi
4403,Inocência
4502,Itaporã
4601,Itaquiraí
4700,Ivinhema
4809,Japorã
4908,Jaraguari
5004,Jardim
5103,Jateí
5152,Juti
5202,Ladário
5251,Laguna Carapã
5400,Maracaju
5608,Miranda
5681,Mundo Novo
5707,Naviraí
5806,Nioaque
6002,Nova Alvorada do Sul
6200,Nova Andradina
6259,Novo Horizonte do Sul
6275,Paraíso das Águas
6309,Paranaíba
6358,Paranhos
6408,Pedro Gomes
6606,Ponta Porã
6903,Porto Murtinho
7109,Ribas do Rio Pardo
7208,Rio Brilhante
7307,Rio Negro
7406,Rio Verde de Mato Grosso
7505,Rochedo
7554,Santa Rita do Pardo
7695,São Gabriel do Oeste
7802,Selvíria
7703,Sete Quedas
7901,Sidrolândia
7935,Sonora
7950,Tacuru
7976,Taquarussu
8008,Terenos
8305,Três Lagoas
8404,Vicentina
102,Acorizal
201,Água Boa
250,Alta Floresta
300,Alto Araguaia
359,Alto Boa Vista
409,Alto Garças
508,Alto Paraguai
607,Alto Taquari
805,Apiacás
1001,Araguaiana
1209,Araguainha
1258,Araputanga
1308,Arenápolis
1407,Aripuanã
1605,Barão de Melgaço
1704,Barra do Bugres
1803,Barra do Garças
1852,Bom Jesus do Araguaia
1902,Brasnorte
2504,Cáceres
2603,Campinápolis
2637,Campo Novo do Parecis
2678,Campo Verde
2686,Campos de Júlio
2694,Canabrava do Norte
2702,Canarana
2793,Carlinda
2850,Castanheira
3007,Chapada dos Guimarães
3056,Cláudia
3106,Cocalinho
3205,Colíder
3254,Colniza
3304,Comodoro
3353,Confresa
3361,Conquista D'Oeste
3379,Cotriguaçu
3403,Cuiabá
3437,Curvelândia
3452,Denise
3502,Diamantino
3601,Dom Aquino
3700,Feliz Natal
3809,Figueirópolis D'Oeste
3858,Gaúcha do Norte
3908,General Carneiro
3957,Glória D'Oeste
4104,Guarantã do Norte
4203,Guiratinga
